Time,x_rot,y_rot,z_rot,rot_angle,speed,x_pos,z_pos,y_pos
30.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
30.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
30.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
30.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
30.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
30.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
30.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
30.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
30.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
30.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
30.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
30.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
30.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
31.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
32.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
33.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
34.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
35.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
36.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
37.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
38.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
